path,label,subject,mode,take,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_mean_13,mfcc_delta_std_1,mfcc_delta_std_2,mfcc_delta_std_3,mfcc_delta_std_4,mfcc_delta_std_5,mfcc_delta_std_6,mfcc_delta_std_7,mfcc_delta_std_8,mfcc_delta_std_9,mfcc_delta_std_10,mfcc_delta_std_11,mfcc_delta_std_12,mfcc_delta_std_13,f0n_mean,f0n_std,f0n_max,f0n_min,f0n_median,interval_mean,interval_std,interval_max,interval_min,interval_median,interval_iqr,interval_abs_mean,interval_abs_std,interval_pos_ratio,interval_neg_ratio,contour_up_ratio,contour_down_ratio,contour_flat_ratio,voiced_ratio,voiced_prob_mean,ioi_mean,ioi_std,ioi_max,ioi_min,tempo,onsets_per_sec
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S90_whistle_2_NewYork.wav,NewYork,S90,whistle,2,-492.99588013,56.46237183,-2.39128399,-0.60651934,5.42789650,2.37440443,1.29945672,8.99895000,-10.36026859,-0.70692813,-9.95601940,-8.86448002,-5.59836674,149.38983154,21.73313522,24.52403069,17.24960136,9.42757034,11.25095844,11.69510174,8.90500927,14.47085190,6.49833918,11.26081371,8.20377541,7.09607458,-0.25033504,-0.07558420,0.01620268,-0.00265078,0.00450748,-0.00691425,0.00914965,0.01258958,0.02233787,0.00131269,0.00271440,-0.00207301,-0.01056164,19.39362907,3.81300735,3.09899044,2.07076836,1.45475376,1.78180945,1.60118949,1.63936460,1.93105614,1.10054541,1.13581777,1.19670796,1.06816065,-0.00000000,1.00000000,7.54344845,-0.20157211,-0.20157211,0.00070126,0.43485847,4.00000000,-3.29999995,0.00000000,0.00000000,0.07447405,0.42843437,0.03786816,0.03786816,0.03786816,0.03786816,0.92426366,0.12745099,0.01402680,0.34055933,0.21147305,0.85913831,0.00000000,123.04687500,2.23438525
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S90_whistle_2_TryEverything.wav,TryEverything,S90,whistle,2,-327.10400391,62.84174728,1.77733397,-9.68459511,10.82790852,-7.72779226,-9.85506821,0.67585915,-22.30230713,-3.75557780,-13.17131138,-18.74729347,-9.88847637,142.65141296,36.56799316,20.09734154,19.20834351,15.91171932,16.00107765,12.54415035,13.16935444,15.15911961,10.44586277,10.79966354,10.89257431,9.66572475,0.07848818,-0.01050321,0.00400240,-0.01688535,0.00000302,-0.02017416,0.01296694,0.01467732,-0.00139062,0.00141989,0.00840336,-0.01238629,-0.02178513,22.86420631,4.74993086,3.16103029,2.80190682,2.00255919,2.23250437,1.86116099,1.94893765,2.35557699,1.43004930,1.47535992,1.53552413,1.40849268,0.00000000,1.00000000,2.53757787,-0.61904949,-0.61904949,-0.00449527,0.44867873,3.59999990,-4.30000019,0.00000000,0.00000000,0.14408517,0.42493796,0.12145110,0.13406940,0.12145110,0.13406940,0.74447948,0.32230103,0.03578892,0.36119929,0.22692226,1.13777781,0.00000000,83.35433197,2.78471684
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S91_hum_1_Feeling.wav,Feeling,S91,hum,1,-436.24780273,98.73249054,3.37698150,-14.75562000,26.48681068,10.68140316,-10.51941586,-1.28170800,-15.84924984,9.54164124,-10.29757977,8.12310219,-26.72374153,84.54453278,30.05485153,29.29926109,21.01874924,17.34854507,15.29952335,11.48577690,12.82337093,16.85509109,12.69040298,10.32423306,12.67891884,13.96874523,0.21381187,0.11178899,-0.02578451,0.03887231,0.02854011,0.00810049,0.02226591,-0.00616558,-0.01896452,-0.00778225,-0.00496998,-0.00034612,-0.01108572,12.43321800,5.10975552,4.53511715,3.09595728,2.38775420,3.14748120,1.88124049,2.07100177,2.50569534,1.58708000,1.49064493,1.78837180,1.50558305,-0.00000000,1.00000000,6.47374678,-0.87891048,-0.06950619,-0.05074627,0.55169910,5.00000000,-3.20000005,0.00000000,0.20000000,0.26105833,0.48866719,0.23473541,0.40569878,0.23473541,0.40569878,0.35956579,0.86856371,0.53474909,0.25264698,0.17772408,0.81269842,0.00000000,215.33203125,3.97072148
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S91_hum_1_Necessities.wav,Necessities,S91,hum,1,-440.21054077,113.42803955,-1.18874824,9.53691864,9.90200043,5.17258692,3.11508751,-0.25240475,10.34447956,4.75988007,-14.82582092,6.94678450,-19.21372795,80.90370178,38.50776291,22.93560410,16.21400833,10.91936588,17.23305893,8.85717392,9.74598503,12.81072617,13.46661282,12.25925350,14.19465542,11.04684639,0.15174288,0.09562705,-0.02870009,-0.00422498,0.02991351,0.04711638,0.02896279,-0.02049374,-0.01983217,0.00266268,0.01529393,0.01413240,-0.02692557,13.86269665,6.92922115,4.62811995,2.56380177,1.74815166,3.32816744,1.56073666,1.52966106,1.84098053,2.19617391,1.92565143,2.50188804,1.68174648,0.00000000,1.00000000,1.65984333,-2.17384505,0.13216646,-0.02496644,0.69762361,4.80000019,-2.90000010,0.00000000,0.20000000,0.33932886,0.61004746,0.21610738,0.46040270,0.21610738,0.46040270,0.32348993,0.86058980,0.44292235,0.24248266,0.16557430,1.25387752,0.00000000,215.33203125,4.10416460
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S91_hum_1_RememberMe.wav,RememberMe,S91,hum,1,-457.01266479,110.52391052,-6.92596102,22.82170486,15.33752441,4.42368937,3.57168245,-4.18342113,3.83535743,5.24665880,-10.96942902,10.83556557,-21.06382751,78.68608856,34.55725098,23.15785980,16.40448570,12.76438332,12.34258080,8.17515564,10.59918308,11.38953114,11.09182453,10.31370640,12.20698166,10.86796188,0.08609903,0.08359977,0.01858011,-0.00277817,0.01540400,0.02598783,0.01008132,-0.01331921,-0.01614454,0.00598425,0.02390139,0.01291219,-0.01085190,10.89207745,4.99337769,3.75135636,2.28933334,1.75667977,1.76762533,1.46792567,1.55942380,1.37294662,1.65104008,1.58855486,1.92797279,1.50170946,-0.00000000,1.00000000,1.94294250,-2.26331568,0.26680133,-0.01881919,0.48581612,3.90000010,-3.29999995,0.00000000,0.10000000,0.21537516,0.43587270,0.23739238,0.35301352,0.23739238,0.35301352,0.40959409,0.87223589,0.59266144,0.36855504,0.34899414,1.92725623,0.00000000,80.74951172,2.54023719
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S91_hum_3_Friend.wav,Friend,S91,hum,3,-463.70477295,105.22167206,-2.84914947,9.53624058,2.50967836,1.02570796,-4.04110479,-19.10613060,-7.74946594,8.15342522,0.07279722,-3.39210153,-18.35154915,145.29232788,37.52239990,29.62873077,14.91611481,18.37950706,14.37473297,13.64337254,15.89612579,11.39378166,12.33804798,11.72429276,12.28188610,12.98941803,0.15975901,0.10937011,-0.01457486,0.00781648,0.01882764,0.00699204,0.02333841,0.01303405,-0.01819724,-0.02474595,-0.00765934,0.01641922,0.01194536,19.84437752,5.19677830,5.81376028,2.61778784,2.95935178,2.11115980,2.34317255,2.19022655,1.54293776,2.03276181,1.52017915,1.84177423,1.98682952,-0.00000000,1.00000000,4.06236887,-0.51558161,-0.17532341,-0.03323741,0.55472100,4.50000000,-3.90000010,0.00000000,0.10000000,0.18719424,0.52323842,0.17697842,0.26187050,0.17697842,0.26187050,0.56115109,0.65517241,0.20844635,0.44045353,0.49097592,2.36843538,0.09287982,234.90766907,2.04296207
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S91_hum_3_Married.wav,Married,S91,hum,3,-392.86318970,116.47933197,-2.44299126,19.78289223,1.47161543,7.02761316,-6.22776747,-25.35931587,-14.78619289,3.63196850,-8.17287922,1.63168263,-18.30729294,120.03530884,37.37474060,27.26407623,12.83873081,12.61847878,16.64520073,14.03753471,12.41475487,12.46231842,10.54962730,8.35226059,14.44773769,10.03183556,0.10169620,0.09952467,0.03877848,0.01998862,0.01182195,0.00910344,0.00907494,-0.00352036,-0.00967951,-0.00771116,-0.00836840,-0.00509631,-0.00364794,18.17522430,5.31943226,5.03608894,2.06195951,2.12771988,2.77656007,2.31461120,1.95081246,1.61737144,1.65068471,1.23526168,1.95664978,1.51596284,0.00000000,1.00000000,1.36344993,-2.44656873,0.24752130,-0.01397260,0.71970075,5.00000000,-3.40000010,0.00000000,0.10000000,0.28547946,0.66080695,0.22739726,0.32465753,0.22739726,0.32465753,0.44794521,0.87824899,0.32517496,0.30185941,0.22625269,1.18421769,0.06965987,184.57031250,3.18288994
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S91_hum_3_NewYork.wav,NewYork,S91,hum,3,-408.75393677,113.97628784,-3.96082759,13.94357777,-0.52925903,1.31707776,-2.16160703,-13.95728779,-1.90902519,10.77848625,-8.57106209,1.91646481,-14.78420734,141.67547607,38.64858627,31.78032112,13.20199013,16.89581680,15.89452744,13.50737667,14.01922989,12.91220760,10.98321724,11.29256630,12.16066360,9.52378178,0.12597732,0.06925962,0.04902504,0.02881169,-0.00116257,0.00816768,0.01504185,0.00253210,0.00697451,-0.00077280,0.00034518,0.00768778,-0.00467116,17.72733116,4.94571495,5.40804291,2.16328025,2.29062390,2.65233254,2.36570549,1.78630948,1.55633068,1.89397359,1.57914627,1.86922550,1.38228476,0.00000000,1.00000000,1.79048085,-1.72966945,0.42475680,-0.02839161,0.47173783,5.00000000,-4.50000000,0.00000000,0.10000000,0.15902098,0.44503370,0.19580419,0.29230770,0.19580419,0.29230770,0.51188809,0.77513969,0.35749385,0.60199881,0.41256979,1.60217690,0.06965987,129.19921875,1.68645215
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S91_hum_3_TryEverything.wav,TryEverything,S91,hum,3,-404.17376709,97.95525360,1.77361894,12.08898544,-3.91966033,10.23321724,-14.94150925,-21.23913193,-6.45725250,7.70209694,-13.29927063,-10.76309395,-20.72520638,125.64945984,39.26070023,30.06458473,13.90951729,16.35942078,11.27322102,15.44782639,13.52924156,13.85610771,10.96170425,12.29414749,10.41765976,12.33229256,0.16023029,0.05153632,0.03373605,0.02861902,-0.00103409,-0.00314556,0.01206865,0.02840983,0.00302243,-0.02127516,0.01189735,0.00007627,-0.01616328,19.91114426,7.08708525,6.49478579,2.23395014,2.86607313,1.98105288,2.42320657,2.06441569,1.73847187,1.70843649,1.69671690,1.69897270,2.00618315,-0.00000000,1.00000000,1.59803772,-2.18397379,0.41418055,-0.00852820,0.59524381,4.80000019,-3.29999995,0.00000000,0.10000000,0.22861072,0.54965901,0.21320495,0.31224209,0.21320495,0.31224209,0.47455296,0.85439563,0.42083746,0.33787403,0.25878176,1.60217690,0.04643991,234.90766907,2.95977926
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S92_hum_1_Married.wav,Married,S92,hum,1,-546.57861328,81.83139801,22.15582085,20.64422989,-5.65534592,16.12090874,13.72061729,0.92240864,5.75303030,0.43616769,-2.26096058,-1.03506935,-3.14747930,93.69316864,51.58451462,18.51703072,18.44836044,23.66461372,10.90027237,7.37995100,13.01129627,7.70533228,9.14961910,9.52589703,7.99808550,8.80965519,-0.04719882,-0.04479404,-0.01106329,-0.01299988,-0.01153346,-0.00760642,-0.01552229,-0.00803703,-0.01270608,-0.00690836,0.00425384,-0.00025839,-0.00353321,11.45769787,5.85324144,2.99195027,2.19936681,3.13886762,1.30636621,1.01521349,1.89085996,1.05773306,1.23688591,1.27913272,1.19792604,1.25344169,-0.00000000,1.00000000,6.31358433,-0.94335413,0.17990778,0.00195281,0.38576725,4.19999981,-3.29999995,0.00000000,0.00000000,0.15638731,0.35265166,0.23026851,0.23759153,0.23026851,0.23759153,0.53213996,0.69837397,0.37896580,0.40235826,0.28777334,1.32353747,0.00000000,95.70312500,2.27697349
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S92_hum_2_Feeling.wav,Feeling,S92,hum,2,-317.21902466,108.09753418,-13.11207867,16.70921516,-30.56271935,37.57173920,4.24639225,-6.43715668,-13.63106918,18.96511269,-14.04799747,-8.90624905,-4.78747559,65.97609711,25.77596092,18.78625488,12.26352882,17.25960159,9.47271061,9.11475182,12.75935841,15.44271946,11.61730003,10.27674294,8.40643215,8.90847111,-0.00917867,-0.00564440,0.01047819,0.00965983,0.00399154,-0.00649351,-0.00222396,0.01269292,0.00121895,0.00233491,-0.00608238,-0.00512888,0.01357448,9.49530983,3.14281297,2.87770224,1.85067654,2.69069195,1.32073689,1.26596677,1.48723280,2.14396381,1.84352100,1.46609271,1.19938648,1.33289552,0.00000000,1.00000000,5.72856236,-1.16394210,0.03356006,-0.01086821,0.37033242,4.59999990,-4.09999990,0.00000000,0.20000000,0.16589631,0.33127424,0.28044972,0.30418488,0.28044972,0.30418488,0.41536540,0.79900128,0.55820853,0.35818505,0.26019949,1.64861679,0.06965987,123.04687500,2.74222302
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S92_hum_2_Friend.wav,Friend,S92,hum,2,-354.56161499,91.24465942,-9.67241955,26.32589722,-20.98051453,40.75355530,6.44381618,1.99304879,-2.58713484,14.19335175,-8.46476173,-8.80873966,-3.59950137,91.11742401,36.44701385,18.09023285,14.13526821,16.26721191,12.75247478,9.46984673,12.68463707,12.83140373,9.70824909,9.74439144,10.14248276,9.73051357,0.11444990,0.02251152,-0.01398350,0.01733503,-0.01418062,0.01565534,-0.00467854,0.00412346,0.00488459,0.00087070,-0.00834737,-0.00799074,-0.00010126,8.77869701,3.55230856,2.53947973,2.24496651,2.18832517,1.44729710,1.27398562,1.56648910,1.68183827,1.86486876,1.21167219,1.28794587,1.20119393,0.00000000,1.00000000,2.98417330,-0.69575369,-0.27271843,-0.03502274,0.41528800,4.80000019,-4.40000010,0.00000000,0.10000000,0.17238466,0.37943938,0.20792723,0.33788174,0.20792723,0.33788174,0.45419103,0.74415582,0.36922747,0.46904308,0.34406301,1.95047617,0.00000000,234.90766907,1.98629999
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S92_hum_2_RememberMe.wav,RememberMe,S92,hum,2,-381.71084595,92.52605438,-1.09046590,18.13596153,-15.70516014,36.59830856,5.03207445,-0.07186442,-7.57712173,7.10730410,-3.13653111,-6.38985586,-5.80118227,85.03879547,31.21897888,21.35171890,13.69330502,18.94555473,13.65145779,8.88851070,13.31216335,14.54376030,13.24453259,10.51361084,10.97763062,9.96698380,-0.00190162,-0.00088735,0.00190859,0.00167347,-0.00119163,-0.00250397,-0.00041275,0.00198021,0.00121417,-0.00154785,-0.00234710,-0.00019585,0.00166348,8.78437233,3.63479853,3.01644015,2.09816742,2.14870167,1.51277888,1.27967358,1.60318947,1.63490486,1.76840174,1.24157143,1.23926806,1.16434824,-0.00000000,1.00000000,4.87525558,-0.81992793,-0.01622053,0.00896414,0.29662666,4.69999981,-4.30000019,0.00000000,0.07500000,0.10737052,0.27665737,0.25033200,0.20252325,0.25033200,0.20252325,0.54714477,0.65295291,0.44907230,0.50793654,0.42206100,2.41487527,0.00000000,75.99954224,1.85766280
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S92_hum_3_Happy.wav,Happy,S92,hum,3,-401.83724976,112.54220581,-1.43849194,12.06983662,-22.66324615,29.60052490,11.63724899,-7.83119154,-6.33852911,7.47499418,-9.66771507,-6.80306482,-5.58083439,90.49055481,31.26896477,19.72067070,12.03071404,21.83267212,14.05347443,9.92792797,14.23075676,14.87093639,10.92048454,9.65933514,9.24629211,9.60334587,-0.05535996,-0.00396647,0.01604291,0.00159955,0.00706882,-0.01550032,0.00353852,0.00586372,0.01447502,0.00570677,-0.00051521,0.00871078,0.00351202,12.58165264,4.11523151,3.30556202,2.12305021,3.25811815,1.45828462,1.41843474,1.92938852,2.02837396,1.78041935,1.43750012,1.27573740,1.24664402,0.00000000,1.00000000,5.09922075,-0.95220590,0.00083411,0.00403300,0.42667931,4.30000019,-4.09999990,0.00000000,0.20000000,0.19798350,0.37798682,0.26489460,0.34738773,0.26489460,0.34738773,0.38771769,0.78021979,0.51226008,0.31591359,0.17121547,0.90557826,0.04643991,143.55468750,3.03874469
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S92_hum_3_Necessities.wav,Necessities,S92,hum,3,-346.08361816,107.77375793,-0.13815437,34.99137878,-16.38912773,34.52938080,8.08099842,-2.30601430,-20.33564568,16.43667412,-3.27951503,-11.53885746,-5.21406126,77.19358826,28.79142380,24.67111588,14.20401669,16.29730797,11.10363388,10.92948437,12.26783180,20.73521614,9.53813648,8.40157890,11.42980671,7.35634995,-0.11329273,-0.06886802,-0.01063250,0.01771638,0.01771051,0.00974604,-0.00353207,0.00777495,0.04249264,0.01290647,0.01163050,0.00810811,0.01151140,14.71019268,4.94904232,4.41121387,2.21983838,2.60475564,1.53156507,1.94543719,1.95712817,4.12782907,1.91122127,1.23569679,1.85510540,1.24686372,0.00000000,1.00000000,3.75153112,-0.79236192,-0.11299530,-0.02852405,0.43384850,4.19999981,-4.59999990,0.00000000,0.10000000,0.17777778,0.39677852,0.21807629,0.30182421,0.21807629,0.30182421,0.48009950,0.77796191,0.36770463,0.32054213,0.23093741,1.81115651,0.06965987,198.76803589,3.14176822
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S93_whistle_1_Feeling.wav,Feeling,S93,whistle,1,-383.22998047,-10.28348732,-47.35102081,-0.42142126,49.97991180,-5.10981464,-17.57479668,-1.98333991,7.47751951,-2.66255546,5.20861673,17.69197845,11.23738956,96.14212036,42.83505630,29.92587090,19.44227600,20.58485985,17.69021225,15.07686615,13.55491161,12.17994308,11.00120926,11.67619133,10.71880627,13.19118786,0.03816057,0.04313573,0.03322130,0.03272407,0.02941295,0.02604549,0.02258657,0.01981411,0.01388403,0.00896821,0.00861224,0.00668571,0.00725204,17.62752533,6.88655949,5.04544210,3.08997083,2.92751098,2.17675567,2.14489579,2.02192235,2.08019328,1.48368430,1.61939096,1.75851440,1.47611809,0.00000000,1.00000000,1.35640705,-1.76912928,0.02601994,0.00000000,0.24610813,1.29999995,-1.70000005,0.00000000,0.20000000,0.13738680,0.20419128,0.30271670,0.29107374,0.30271670,0.29107374,0.40620956,0.80749357,0.44252351,0.36087680,0.19403826,0.88235825,0.00000000,198.76803589,2.72941542
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S93_whistle_1_Friend.wav,Friend,S93,whistle,1,-442.38311768,9.01050758,-34.55447388,-6.85161352,50.80954742,6.76853800,-19.14330292,-5.39422989,17.30365181,4.28232622,-9.02333641,10.78096962,20.14155006,78.24031830,25.91577721,34.09231567,18.78851509,31.30214500,15.15323067,19.24778557,13.79526424,12.05783749,11.35752773,12.56342697,11.92585564,13.79477119,0.01329272,0.01800594,0.01603512,0.01377671,0.01190798,0.01045586,0.00897478,0.00711962,0.00505716,0.00335967,0.00252746,0.00259885,0.00316313,11.83118343,3.74392629,4.45026112,3.05016661,3.75826216,1.87458742,2.20484328,1.93303871,1.84662235,1.51781106,1.56838048,1.71194243,1.72624159,0.00000000,1.00000000,1.07003260,-1.60039246,0.56866664,-0.01824611,0.56209177,4.40000010,-4.50000000,0.00000000,0.20000000,0.23550212,0.51070422,0.28147101,0.32531825,0.28147101,0.32531825,0.39321074,0.84463274,0.46702883,0.28057444,0.20724343,1.06811786,0.00000000,112.34714508,2.98257565
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S93_whistle_1_Necessities.wav,Necessities,S93,whistle,1,-414.20715332,-4.98325920,-46.47579956,12.57469845,39.73426437,-6.48944807,-7.55643606,4.50093937,-3.93175483,-8.29456615,6.62599659,16.43360901,7.65940809,97.14444733,39.56131744,31.36946678,18.29053688,20.41263008,13.77068043,18.46743202,11.09407902,16.66997719,11.97220421,13.58072281,15.23742008,14.66095638,0.07161335,0.04959419,0.00016314,0.02040714,0.02725516,0.01493979,0.01509475,0.00830269,0.00120355,0.00662162,0.00934422,0.00487184,0.00197422,21.64784622,7.42550993,5.94732475,3.05883932,2.44988179,1.73067951,2.05738020,2.00764894,2.19495296,1.51119411,1.74102604,1.78767824,1.65481746,0.00000000,1.00000000,1.63387454,-2.11881971,0.12547182,-0.00066845,0.26661292,1.60000002,-1.50000000,0.00000000,0.20000000,0.14745989,0.22212264,0.29144385,0.30347595,0.29144385,0.30347595,0.40508020,0.85046726,0.45584276,0.33236405,0.15758540,0.83591837,0.00000000,184.57031250,2.99081326
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S93_whistle_1_NewYork.wav,NewYork,S93,whistle,1,-455.81793213,9.76118565,-25.24239922,-4.49831152,36.10241699,11.12201977,-6.60487509,-0.32821259,7.93254328,1.06341660,-2.62566447,1.73014915,11.87810898,77.60340881,32.90070343,35.73883820,26.42991829,25.78703499,21.24867249,16.03726196,15.95371342,11.44035816,12.88737965,11.62986565,10.40103817,14.47326946,0.02965611,0.03566217,0.02399858,0.01640779,0.01278351,0.00894882,0.00341914,-0.00044363,0.00110129,0.00546413,0.00841219,0.00905924,0.00700289,11.72260284,4.23408651,4.55150175,2.97467327,3.32259607,1.89059234,1.92432320,1.63264561,1.63072777,1.61005330,1.46848893,1.13854802,1.63088238,0.00000000,1.00000000,1.25460696,-1.28487182,0.25150529,-0.00321716,0.19433077,0.89999998,-2.29999995,0.00000000,0.00000000,0.08739946,0.17359762,0.23458445,0.21313673,0.23458445,0.21313673,0.55227882,0.64524764,0.48015034,0.43284377,0.41425428,1.92725623,0.00000000,117.45383453,2.30640101
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S93_whistle_1_RememberMe.wav,RememberMe,S93,whistle,1,-426.75411987,-8.79327106,-34.40801239,8.44689941,28.59067535,-9.25416946,-12.87779236,4.27713156,1.06693816,-5.85691309,11.82193089,12.44381428,5.30282736,84.31385803,28.53488159,30.05912590,16.73243332,16.50681305,23.81243706,16.46953011,16.01314163,10.41384792,14.79460335,11.95117188,12.47831059,11.87936687,0.01494569,0.02681352,0.02966186,0.02106599,0.01632165,0.01577648,0.01396872,0.01282405,0.01029922,0.00537311,0.00046800,0.00128864,0.00434162,12.48364925,3.71816492,4.17192841,1.92697680,1.94462347,2.21661639,1.89734089,1.75334096,1.47786868,1.49333453,1.68524086,1.35915768,1.62643695,-0.00000000,1.00000000,1.70951962,-1.95963359,0.15994947,0.00741722,0.18734275,1.60000002,-1.29999995,0.00000000,0.10000000,0.09350993,0.16250603,0.25960264,0.22119205,0.25960264,0.22119205,0.51920527,0.82275134,0.48329109,0.70265603,0.59685427,2.46131516,0.00000000,67.99958801,1.36781657
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S93_whistle_1_TryEverything.wav,TryEverything,S93,whistle,1,-439.07040405,-0.58515686,-35.13869858,5.45072126,31.41012192,-8.12668705,-14.16238689,4.19091940,0.53550869,-2.11743426,9.73904896,14.25011349,15.41997719,88.46526337,33.47587967,29.83658218,20.36736298,15.29601479,20.14887428,13.23394585,16.57124519,12.08356285,12.24248505,9.89244843,12.71451473,13.46907616,0.01078514,0.01564645,0.01586224,0.01433241,0.01114603,0.00828620,0.00748662,0.00834440,0.00895349,0.00819630,0.00690774,0.00662537,0.00755581,14.52878857,4.30622578,4.59217882,2.37842417,1.87176538,2.09528542,1.64399827,1.68185103,1.59862578,1.47025108,1.58791459,1.52014816,1.62347674,0.00000000,1.00000000,1.47540796,-1.80513203,0.07904340,0.01179361,0.25213286,3.50000000,-3.50000000,0.00000000,0.10000000,0.10909091,0.22761644,0.27886978,0.23710074,0.27886978,0.23710074,0.48402947,0.81717789,0.40346783,0.40712321,0.30799305,1.53251696,0.00000000,215.33203125,2.43252587
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S93_whistle_2_Married.wav,Married,S93,whistle,2,-448.71078491,4.79956961,-36.18569565,10.67611885,48.38677597,-1.61827087,-25.02921295,-1.27192438,25.92194939,5.31229019,0.93852860,10.68294239,7.09463501,75.91358185,33.83521652,35.81637192,18.95045471,25.12111282,17.49465370,22.11927986,15.70617771,14.54758644,13.55752373,10.16985798,14.33651257,12.45589066,0.01174676,0.01658015,0.01620524,0.01514171,0.01363786,0.01226351,0.01109406,0.00966784,0.00783160,0.00612455,0.00502305,0.00421731,0.00313009,13.04439259,5.00719213,5.05352020,1.90965164,3.12830687,2.19339061,2.95887017,2.17695999,1.86070025,1.53085852,1.68070829,1.63631380,1.79547298,-0.00000000,1.00000000,1.14511347,-1.60896182,0.02862113,-0.00829268,0.23447818,2.00000000,-2.70000005,0.00000000,0.00000000,0.09487805,0.21458550,0.21707317,0.21219513,0.21707317,0.21219513,0.57073170,0.76492083,0.46213078,0.51341897,0.46760586,2.32199550,0.00000000,215.33203125,1.94169557
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S94_whistle_1_Friend.wav,Friend,S94,whistle,1,-413.15798950,52.66591263,-20.52753830,28.83882141,19.70509338,6.92077971,-10.95175076,-3.31585264,-0.68859178,-4.11320210,-9.25894547,-8.98847198,-0.30445334,103.14409637,38.67473602,37.81959915,31.65050697,18.63517761,13.19809246,15.02112103,12.93658066,12.11940479,14.04496670,12.72061157,11.48293018,10.79392719,0.00092344,0.00119863,0.00089796,0.00046217,-0.00002777,-0.00048665,-0.00084177,-0.00104522,-0.00108035,-0.00096239,-0.00073333,-0.00045120,-0.00017580,13.02674294,5.60589075,4.31491089,3.66991448,2.54543185,1.76851165,1.84207761,1.89471054,1.65175915,1.60722315,1.49096942,1.54464900,1.51475036,0.00000000,1.00000000,1.40342665,-1.00154841,0.23617469,-0.01840943,0.22547571,2.00000000,-1.60000002,0.00000000,0.00000000,0.08586156,0.20929882,0.13991164,0.19661267,0.13991164,0.19661267,0.66347569,0.51729214,0.32112119,0.34520334,0.25561175,1.53251696,0.04643991,234.90766907,2.88424230
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S94_whistle_1_RememberMe.wav,RememberMe,S94,whistle,1,-386.95663452,58.55045319,-32.52246094,22.63018417,-19.46926308,7.72552252,-0.49817482,-3.37495923,-16.22242546,-9.66808414,-9.72955322,-25.43268776,-7.51752424,107.01443481,39.93438721,30.22863388,26.79959488,24.55054665,14.21644783,13.67105675,11.32620335,11.29913139,13.31979275,11.52391052,14.09529400,10.64981842,-0.00027883,-0.00009674,0.00075723,0.00023725,-0.00096560,0.00021716,0.00087469,-0.00040773,-0.00053111,0.00011168,0.00046324,0.00001601,-0.00092103,12.02313519,6.03762054,4.73540211,3.86069274,3.27352595,2.33021569,2.10304594,1.83835912,1.61368442,1.82300472,1.85218155,1.77617264,1.63272345,0.00000000,1.00000000,4.88163519,-0.63139069,-0.17935424,0.01512097,0.42157042,4.30000019,-4.80000019,0.00000000,0.00000000,0.10840054,0.40767583,0.15658602,0.16599463,0.15658602,0.16599463,0.67741936,0.73136336,0.21307397,0.32373977,0.34357607,2.90249443,0.00000000,161.49902344,3.03864908
